NREGION,NPROVINCE,NDISTRICT,NVILL_SECT,NCOMMUNE,NOM,Name of HF as it appears in the HF-level data base ,remarks,POINT_X,POINT_Y,Statut
NORD,ZANDOMA,GOURCY,BOUGOUNAM,GOURCY,CSPS DE BOUGOUNAM,CSPS BOUGOUNAM,,-2.389666667,13.36325,51
NORD,ZANDOMA,GOURCY,KONTIGUE,GOURCY,CSPS DE KONTIGUE,CSPS KONTIGUÉ,,-2.415611111,13.25347222,51
NORD,ZANDOMA,GOURCY,KOUNDOUBA,GOURCY,CSPS DE KOUNDOUBA,CSPS KOUNDOUBA,,-2.317805556,13.14472222,51
NORD,ZANDOMA,GOURCY,MINIMA DOURE,GOURCY,CSPS DE MINIMA DOURE,CSPS MINIMA DOURE,,-2.293333333,13.25558333,51
NORD,ZANDOMA,GOURCY,NIESSEGA,GOURCY,CSPS DE NIESSEGA,CSPS NIESSEGA,,-2.349027778,13.11025,51
NORD,ZANDOMA,GOURCY,MANAOUA,GOURCY,CSPS DE RANAOUA,CSPS RANAOUA,,-2.30775,13.23422222,51
NORD,ZANDOMA,GOURCY,TANGLOGHIN BAOGHIN,GOURCY,CSPS DE TANGLOGHIN BAOGHIN,CSPS TANGLOGHIN BAOGHIN,,-2.372222222,13.17744444,51
NORD,ZANDOMA,GOURCY,MOUNDIAN,GOURCY,CSPS MOUDIAN,CSPS MOUNDIAN,,-2.463,13.12733333,51
NORD,ZANDOMA,GOURCY,LAGO,LAGO,CSPS DE LAGO,CSPS LAGO,,-2.493305556,13.32705556,51
NORD,ZANDOMA,GOURCY,LEBA,LEBA,CSPS DE LEBA,CSPS LEBA,,-2.346888889,13.38602778,51
NORD,ZANDOMA,GOURCY,SANH,LEBA,CSPS DE SANH,CSPS SANH,,-2.429888889,13.42,61
NORD,ZANDOMA,GOURCY,RIDIMBO,TOUGO,CSPS DE RIDIMBO,CSPS RIDIMBO,,-2.234916667,13.15638889,51
NORD,ZANDOMA,GOURCY,ROBA,TOUGO,CSPS DE ROBA,CSPS ROBA,,-2.491861111,13.66261111,51
NORD,ZANDOMA,GOURCY,RIKIBA,TOUGO,CSPS RIKIBA,CSPS RIKIBA,,-2.167,13.16722222,51
NORD,ZONDOMA,GOURCY,TASLIMA,BASSI,CSPS DE TASLIMA,DISPENSAIRE TASLIMA,,-2.226277778,13.26925,61
NORD,ZONDOMA,GOURCY,MAKO,GOURCY,CSPS DE MAKO,CSPS MAKO,,-2.285083333,13.10761111,51
NORD,ZONDOMA,GOURCY,SAYE,TANGAYE,CSPS DE SAYE,CSPS SAYE,,-2.245277778,13.2975,51
NORD,ZONDOMA,GOURCY,TANGAYE,TANGAYE,CSPS DE TANGAYE,CSPS TANGAYE,,-2.546277778,13.54072222,4
NORD,,OUAHIGOUYA,VILLAGE DE BANGO,THIOU,CSPS DE BANGO,CSPS BANGO,,-2.540888889,13.66491667,51
NORD,,SEGUENEGA,,KOSSOUKA,CSPS DE KIEBLEGA,CSPS KIEBLEGA,,-1.958777778,13.36027778,51
NORD,,TITAO,VILLAGE DE SOLLE,SOLLE,CSPS DE SOLLE,CSPS SOLLÉ,,-2.122944444,14.11661111,51
NORD,,TITAO,SECTEUR 6,TITAO,CMA DE TITAO,CMA TITAO,,-2.070055556,13.77066667,3
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,BOMBORE,BOMBORE,CSPS DE BOMBORE,CSPS BOMBORÉ,,-0.950805556,12.11116667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,BOENA,BOUDRY,CSPS DE BOENA,CSPS BOÉNA,,-0.771888889,11.9495,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,BOUDRY,BOUDRY,CSPS DE BOUDRY,CSPS BOUDRY,,-0.733666667,12.20433333,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,BOURMA,BOUDRY,CSPS DE BOURMA,CSPS BOURMA,,-0.722333333,12.02352778,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,NEDOGO,BOUDRY,CSPS DE NEDOGO,CSPS NEDOGO,,-0.706111111,12.14186111,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,SANKUISSI,BOUDRY,CSPS DE SANKUISSI,CSPS SANKUISSI,,-0.65625,12.09141667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,TANWAKA,BOUDRY,CSPS DE TANWAKA,CSPS TANWAKA,,-0.739777778,12.16141667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,WAYALGUI V2,BOUDRY,CSPS DE WAYALGUI V2,CSPS WAYALGUI V2,,-0.62225,12.01338889,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,YAIKA,BOUDRY,CSPS DE YAIKA,CSPS YAIKA,,-0.810111111,12.18969444,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,MANKARGA V6,BOUNDRY,CSPS DE MANKARGA V6,CSPS MANKARGA V6,,-0.834583333,12.05363889,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,KOGHO,KOGHO,CSPS DE KOGHO,CSPS KOGHO,,-0.673444444,12.65394444,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,BOLLE,MEGUET,CSPS DE BOLLE,CSPS BOLLÉ,,-0.777805556,12.38213889,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,KABOUDA,MEGUET,CSPS DE KABOUDA,CSPS KABOUDA,,-0.714611111,12.35247222,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,MEGUET,MEGUET,CSPS DE MEGUET,CSPS MEGUET,,-0.715305556,12.42063889,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,TANGHIN,MEGUET,CSPS DE TANGHIN,CSPS TANGHIN,,-0.656777778,12.35691667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,ZEMALGE,MEGUET,CSPS DE ZEMALGE,CSPS ZEMALGA,,-0.78275,12.41616667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,MOGTEDO,MOGTEDO,CSPS DE MOGTEDO,CSPS MOGTÉDO V3,,-0.82925,12.28388889,4
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,NOBSIN,MOGTEDO,CSPS DE NOBSIN,CSPS NOBSIN,,-0.899027778,12.23127778,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,RAPADAMA V4,MOGTEDO,CSPS DE RAPADAMA UD(UNION DEVE,CSPS RAPADAMA UD,,-1.033,12.27741667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,KOUMSOEGO,SALOGO,CSPS DE KOUMSEOGO,CSPS KOUMSÉOGO,,-0.551861111,12.37636111,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,SALOGO,SALOGO,CSPS DE SALOGO,CSPS SALOGO,,-0.595333333,12.44666667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,ZAMSE,SALOGO,CSPS DE ZAMSE,CSPS ZAMSÉ,,-0.727166667,12.53208333,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,DAWAKA,ZAM,CSPS DE DAWAKA,CSPS DAWAKA,,-0.903222222,12.3845,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,KORATENGA,ZAM,CSPS DE KORATENGA,CSPS KORATINGA,,-0.966722222,12.48838889,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,KOUGRI,ZAM,CSPS DE KOUGRI,CSPS KOUGRI,,-1.077416667,12.369,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,NAHOUTENGA,ZAM,CSPS DE NAHOUTENGA,CSPS NAHOURTENGA,,-1.020277778,12.52241667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,RAPADAMA I,ZAM,CSPS DE RAPADAMA I,CSPS RAPADAMA T,,-0.922361111,12.30247222,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,TALAMBIKO,ZAM,CSPS DE TALAMBIKO,CSPS TALEMBIKA,,-0.805861111,12.31427778,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,WEOTENGA,ZAM,CSPS DE WEOTENGA,CSPS WÉOTINGA,,-0.912194444,12.36038889,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,LALLE,ZAN,CSPS DE LALLE,CSPS LALLÉ,,-0.866833333,12.42913889,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,ZAN,ZAN,CSPS DE ZAN,CSPS ZAM,,-0.834027778,12.33488889,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,6 DE ZORGHO,ZORGHO,CMA DE ZORGHO,CMA ZORGHO,,-0.631027778,12.25180556,3
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,DIGRE,ZORGHO,CSPS DE DIGRE,CSPS DIGRÉ,,-0.575694444,12.27202778,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,GADGHIN,ZORGHO,CSPS DE GADGHIN,CSPS GADGHIN,,-1.012166667,12.17002778,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,SAPAGA,ZORGHO,CSPS DE SAPAGA,CSPS SAPAGA,,-0.439916667,12.18280556,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,TUIRE,ZORGHO,CSPS DE TUIRE,CSPS TUIRÉ,,-0.51075,12.21055556,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,ZINADO,ZORGHO,CSPS DE ZINADO,CSPS ZINADO,,-0.685972222,12.17758333,61
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,SECTEUR 1 DE ZORGHO,ZORGHO,CSPS URBAIN DE ZORGHO,CMA ZORGHO,,-0.615388889,12.24994444,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,GANDAOGO,ZOUNGOU,CSPS DE GANDAOGO,CSPS GANDAOGO,,-0.609111111,12.16175,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,WADA,ZOUNGOU,CSPS DE WADA,CSPS WADA,,-0.55025,12.03416667,51
PLATEAU-CENTRAL,GANZOURGOU,ZORGHO,ZOUNGOU,ZOUNGOU,CSPS DE ZOUNGOU,CSPS ZOUNGOU,,-0.5375,12.14863889,51
PLATEAU-CENTRAL,KOURIWEOGO,BOUSSE,DOURE,KOURIWEOGO,CSPS DE DOURE,CSPS DOURÉ BOUSSÉ,,-1.657805556,12.85711111,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,BOUSSE,BOUSSE,CMA DE BOUSSE,CMA BOUSSÉ,,-1.8915,12.658,3
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,GOLMIDOU,BOUSSE,CSPS DE GOLMIDOU,CSPS GOLMIDOU,,-1.742777778,12.67361111,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,GUESNA,BOUSSE,CSPS DE GUESNA,CSPS GUESNA,,-1.821638889,12.70766667,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,ROU,BOUSSE,CSPS DE KAOGHIN,CSPS KAONGHIN,,-1.724972222,12.62605556,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,KOUI,BOUSSE,CSPS DE KOUI,CSPS KOUI,,-1.672333333,12.66797222,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,LOKENKELSE,BOUSSE,CSPS DE LIKENKELSE,CSPS LIKENKELSÉ,,-1.675361111,12.75027778,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,NABRABOGO,BOUSSE,CSPS DE NABRABOGO,CSPS NABRABOGO,,-1.856027778,12.62619444,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,SANDOGO,BOUSSE,CSPS DE SANDOGO,CSPS SANDOGO,,-1.976527778,12.36,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,SAO,BOUSSE,CSPS DE SAO,CSPS SAO,,-1.815861111,12.63111111,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,BOUSSE,BOUSSE,CSPS URBAIN DE BOUSSE,CSPS URBAIN BOUSSÉ,,-1.890972222,12.65930556,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,LOGDIN,LAYE,CSPS DE LAYE,CSPS LAYE,,-1.7725,12.52905556,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,SAPEO,LAYE,CSPS DE SAPEO,CSPS SAPEO,,-1.768694444,12.59758333,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,KOURIAN,NIOU,CSPS DE KOURIAN,CSPS KOURIAN,,-1.822777778,12.79786111,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,MOUNI,NIOU,CSPS DE MOUNI,CSPS MOUNI,,-1.838555556,12.78755556,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,SECTEUR NATINGA,NIOU,CSPS DE NIOU,CM NIOU,,-1.934666667,12.77072222,4
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,WA,NIOU,CSPS DE WA,CSPS WA,,-1.791638889,12.86616667,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,KOUKIN,NIOU,DISPENSAIRE DE KOUKIN,CSPS DE KOUKIN,,-1.773111111,12.8085,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,BANTOGDO,SOURGOUBILA,CSPS DE BANTOGDO,CSPS BANTOGDO,,-1.943722222,12.44,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,GONSIN,SOURGOUBILA,CSPS DE GONSIN,CSPS GONSIN,,-1.704194444,12.42305556,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,SANON,SOURGOUBILA,CSPS DE SANON,CSPS SANON,,-1.777472222,12.45983333,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,SOURGOUBILA,SOURGOUBILA,CSPS DE SOURGOUBILA,CSPS SOURGOUBILA,,-1.811222222,12.41544444,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,TOEGHIN,TOEGHIN,CSPS DE TOEGHIN,CSPS TOEGHIN,,-1.728777778,12.81108333,51
PLATEAU-CENTRAL,KOURWEOGO,BOUSSE,GORPILA,TOEGHIN,DISPENSAIRE DE GORPILA,DISPENSAIRE GORPILA,,-1.756611111,12.72961111,61
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,ABSOUYA,ABSOUYA,CSPS DE ABSOUYA,CSPS ABSOUYA,,-0.961861111,12.61402778,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE NIONIOGO,ABSOUYA,CSPS DE NIONIOGO DE ABSOUYA,CSPS ABSOUYA,,-1.048611111,12.57030556,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,BARKUITENGA,BOBO,CSPS DE BARKUITENGA,CSPS BARKUITENGA,,-1.314638889,12.62625,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE DE KOASSANGA,BOBO,CSPS DE KOASSANGA,CSPS KOASSANGA,,-1.334777778,12.65777778,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE DE LAONGO,BOBO,CSPS DE LAONGO,CSPS LAONGO,,-1.275083333,12.51672222,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE OUBRIYAOGHIN,BOBO,CSPS DE OUBRIYAOGHIN,CSPS OUBRIYAOGHIN,,-1.355083333,12.60425,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE TANGHIN GOMBOGO,BOBO,CSPS DE TANGHIN GOMBOGO,CSPS TANGHIN GOMBO,,-1.473305556,12.71030556,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE DE TIBIN,BOBO,CSPS DE TIBIN,CSPS TIBIN,,-1.246222222,12.62111111,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE DE VOAGA,BOBO,CSPS DE VOAGA,CSPS VOAGA,,-1.416611111,12.65086111,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE DE NAMASSA,BOBO,MATERNITE DE NAMASSA,CSPS NAMASSA,,-1.357833333,12.56038889,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,PAGATENGA,DAPELGO,CSPS DE PAGATENGA,CSPS PAGATENGA,,-1.5545,12.60747222,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE DE DONSIN,DE LOUMBILA,CSPS DE DONNSIN,CSPS DONSIN,,-1.405083333,12.58630556,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE DE BADNOGO,DE NAGREOUGO,CSPS DE BADNOGO,CSPS BADNOGO,,-1.648583333,14.05633,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,BARKOUNDBA,ZINIARE,CSPS BARKOUNDBA DE ZINIARE,CSPS BARKOUNBA,,-1.194444444,12.66830556,51
PLATEAU-CENTRAL,OUBRITENGA,DISTRICT SANIT DE ZINIARE,VILLAGE DE KULKINKA,ZINIARE,CSPS DE KULKINKA,CSPS KUILKINKA,,-1.179277778,12.65263889,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,BILGOTENGA,ABSOUYA,CSPS BILGOTENGA,CSPS BILOGOTENGA,,-0.910388889,12.51391667,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,GOUNGHIN,ABSOUYA,CSPS GOUNGHIN - ZINIARE,CSPS GOUNGHIN OUBRITENGA,,-1.045833333,12.64669444,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,MOCKIN,ABSOUYA,CSPS MOCKIN ZINIARE,CSPS MOCKIN,,-1.028555556,12.54533333,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,GADEMTENGA,DAPELGO,CSPS DE GADEMTENGA,CSPS GADEMTENGA,,-1.634388889,12.7815,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,NIONIONGO DE DAPELGO,DAPELGO,CSPS DE NIONOGO DE DAPELGO,CSPS NIONIOGO DAPELGO,,-1.558944444,12.59516667,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,TAMPOORIN,DAPELGO,CSPS DE TAMPOORIN,CSPS TAMPORIN,,-1.475805556,12.64883333,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,DAPELOGO,DAPELOGO,CSPS DE DAPELOGO,CM DAPELOGO (SECT.1),,-1.537972222,12.66647222,4
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,MANESSA,DAPELOGO,CSPS DE MANESSA,CSPS MANESSA,,-1.696027778,12.90933333,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,TANGHIN NIADGHIN,DAPELOGO,CSPS DE TANGHIN NIADGHIN,CSPS TANGHIN NIANDEGHIN,,-1.508805556,12.57497222,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,GOUNDRY,LOUMBILA,CSPS DE GOUNDRY,CSPS GOUDRY,,-1.342277778,12.51608333,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,KOURITYAOGHIN,LOUMBILA,CSPS DE KOURITYAOGHIN,CSPS KOURITYAOGHIN,,-1.432916667,12.54902778,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,LOUMBILA,LOUMBILA,CSPS DE LOUMBILA,CSPS LOUMBILA,,-1.379583333,12.51872222,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,KOLOKOM,NAGREONGO,CSPS DE KOLOKOM,CSPS KOLOKOM,,-1.156583333,12.46972222,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,MANEGA,OURGOU MANEGA,CSPS DE MANEGA,CSPS MANEGA,,-1.5125,12.79030556,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,OURGOU,OURGOU-MANEGA,CSPS DE OURGOU,CSPS OURGOU MOSSI,,-1.509944444,12.76697222,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,SOMASSI,OURGOU-MANEGA,CSPS DE SOMASSI,CSPS SOMASSI,,-1.407472222,12.73802778,61
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,3,ZINIARE,CMA DE ZINIARE,CMA ZINIARÉ,,-1.298555556,12.5875,3
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,SAWANA,ZINIARE,CSPS DE SAWANA,CSPS SAWANA,,-1.147222222,12.60441667,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,TAMPOUITENGA,ZINIARE,CSPS DE TAMPOUIGA,CSPS TAMPOUITENGA,,-1.374777778,12.70113889,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,ZIGA,ZINIARE,CSPS DE ZIGA,CSPS ZIGA,,-1.116527778,12.57072222,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,SECT 2,ZINIARE,CSPS URBAIN DE ZINIARE,CSPS URBAIN ZINIARÉ,,-1.280527778,12.58366667,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,,ZINIARE,DISPENSAIRE RASSAM POUIGHIN,CSPS RASSIMPOUIGHIN,,-1.424694444,12.67869444,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,ANDEMTENGA,ZITENGA,CSPS ANDEMTENGA,CSPS ANDEMTENGA,,-1.24425,12.77733333,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,BISSIGA,ZITENGA,CSPS DE BISSIGA,CSPS BISSIGA,,-1.205805556,12.70088889,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,NIONIOKODOGO MOSSI,ZITENGA,CSPS DE NIONIOKODOGO,CSPS NIONIOKODOGO,,-1.247888889,12.66369444,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,PEDEMTENGA,ZITENGA,CSPS DE PEDEMTENGA,CSPS PENDEMTENGA,,-1.241694444,12.71358333,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,YAMARA,ZITENGA,CSPS DE YAMARA,CSPS YAMANA,,-1.317416667,12.81119444,51
PLATEAU-CENTRAL,OUBRITENGA,ZINIARE,ZITENGA,ZITENGA,CSPS DE ZITENGA,CSPS ZITENGA,,-1.309833333,12.74530556,51
PLATEAU-CENTRAL,,ZORGHO,KOULWEOGO,MEGUET,CSPS DE KOULWEOGO,CSPS KOULWEOGO,,-0.647527778,12.33180556,51
SAHEL,OUDALAN,GOROM GOROM,BOULKESSI,DEOU,CSPS DE BOULKESSI,CSPS BOULKÉSSI,,-0.669,14.43958333,61
SAHEL,OUDALAN,GOROM GOROM,DEOU,DEOU,CSPS DE DEOU,CSPS DÉOU,,-0.719583333,14.59655556,4
SAHEL,OUDALAN,GOROM GOROM,GANDAFABOU,DEOU,CSPS DE GANDAFABOU,CSPS GANDAFABOU,,-0.707722222,14.73925,61
SAHEL,OUDALAN,GOROM GOROM,SAOGA,GOROMG-GOROM,CSPS DE SAOGA,CSPS SAOUGA,,-0.143666667,14.36191667,51
SAHEL,OUDALAN,GOROM GOROM,GOROM GOROM,GOROM-GOROM,CMA DE GOROM GOROM,CMA GOROM-GOROM,,-0.233527778,14.43963889,3
SAHEL,OUDALAN,GOROM GOROM,SECTEUR 4,GOROM-GOROM,CSPS DE ESSAKANE,CSPS ESSAKANE,,0.025,14.40041667,51
SAHEL,OUDALAN,GOROM GOROM,GANGANI,GOROM-GOROM,CSPS DE GANGANI,CSPS GANGANI,,-0.068333333,14.75391667,61
SAHEL,OUDALAN,GOROM GOROM,KORIZENA,GOROM-GOROM,CSPS DE KORIZENA,CSPS KOREZENA,,-0.022861111,14.36075,51
SAHEL,OUDALAN,GOROM GOROM,TASMAKAFF,GOROM-GOROM,CSPS DE TASMAKAFF,CSPS TASMAKATT,,-0.416722222,14.34497222,51
SAHEL,OUDALAN,GOROM GOROM,1,GOROM-GOROM,CSPS URBAIN GOROM GOROM,CSPS URBAIN GOROM,,-0.234805556,14.45022222,51
SAHEL,OUDALAN,GOROM GOROM,MARKOYE,MARKOYE,CSPS DE MARKOYE,CSPS MARKOYE,,0.03325,14.64127778,51
SAHEL,OUDALAN,GOROM GOROM,SALMOSSI,MARKOYE,CSPS DE SALMOSSI,CSPS SALMOSSI,,-0.069333333,14.56222222,61
SAHEL,OUDALAN,GOROM GOROM,TIN-AGADEL,MARKOYE,CSPS DE TIN-AGADEL,CSPS TINAGADEL,,-0.038555556,14.48013889,51
SAHEL,OUDALAN,GOROM GOROM,TOUKABANGOU,MARKOYE,CSPS DE TOUKABANGOU,CSPS TOKABANGOU,,0.152555556,14.64563889,61
SAHEL,OUDALAN,GOROM GOROM,OURSI,OURSI,CSPS DE OURSI,CSPS OURSI,,-0.463388889,14.67461111,51
SAHEL,SENO,DORI,BANI,BANI,CSPS DE BANI,CSPS BANI,,-0.171,13.71397222,51
SAHEL,SENO,DORI,BOUNA,BANI,CSPS DE BOUNA,CSPS BOUNA,,-0.151027778,13.62894444,51
SAHEL,SENO,DORI,GANGAOL,BANI,CSPS DE GANGAOL,CSPS GANGAOL,,-0.09275,13.79136111,51
SAHEL,SENO,DORI,LAMDAMOL,BANI,CSPS LAMDAMOL,CSPS LAMDAMOL,,-0.399722222,13.76336111,51
SAHEL,SENO,DORI,DORI,DORI,CHR DORI,,missing?,-0.034805556,14.03383333,2
SAHEL,SENO,DORI,GOTOUGOU,DORI,CSPS DE GOTOUGOU,CSPS GOTOUGOU,,0.186277778,13.94627778,51
SAHEL,SENO,DORI,KATCHIRGA,DORI,CSPS DE KATCHIRGA,CSPS KATCHIRGA (DS DORI),,0.103777778,14.03663889,51
SAHEL,SENO,DORI,OULO,DORI,CSPS DE OULO,CSPS OULO,,-0.236111111,14.05527778,51
SAHEL,SENO,DORI,SELBO,DORI,CSPS DE SELBO,CSPS SELBO,,-0.021527778,14.06983333,51
SAHEL,SENO,DORI,TOUKA BAYEL,DORI,CSPS DE TOUKA-BAYEC,CSPS TOUKABAYEL,,-0.242444444,14.18716667,51
SAHEL,SENO,DORI,DORI,DORI,CSPS URBAIN DE DORI,CM URBAIN DORI,,-0.026,14.02436111,51
SAHEL,SENO,DORI,FALANGOUNTOU,FALANGOUNTOU,CSPS DE FALANGOUNTOU,CSPS FALAGOUNTOU,,0.188027778,14.36277778,51
SAHEL,SENO,DORI,GOULGOUNTOU,FALANGOUNTOU,CSPS GOULGOUNTOU,CSPS GOULGOUNTOU,,0.092388889,14.33252778,51
SAHEL,SENO,DORI,GORGADII,GORGADII,CSPS DE GORGADII,CSPS GORGADJI,,-0.517722222,14.03347222,51
SAHEL,SENO,DORI,SAMPELGA,SAMPELGA,CSPS DE SAMPELGA,CSPS SAMPELGA,,0.21475,13.75461111,51
SAHEL,SENO,DORI,SEYTENGA,SEYTENGA,CSPS DE SEYTENGA,CSPS SEYTENGA,,0.301527778,13.97197222,51
SAHEL,SENO,DORI,DIDIBEBE,SEYTENGA,CSPS DE SIDIBEBE,CSPS SIDIBÉBÉ,,0.451472222,13.86611111,51
SAHEL,SENO,DORI,SOFFOKEL,SEYTENGA,CSPS DE SOFFOKEL,CSPS SOFFOKEL,,0.295833333,14.07658333,51
SAHEL,SOUM,DJIBO,BOSSEY,ARBINDA,CSPS DE BOSSEY,CSPS BOSSEY,,-0.849861111,14.43105556,51
SAHEL,SOUM,DJIBO,GAIK GOATA,ARBINDA,CSPS DE GAIK GOATA,CSPS GAIK-GOITA,,-0.971861111,14.17897222,51
SAHEL,SOUM,DJIBO,SIKIRE,ARBINDA,CSPS DE SIKIRE,CSPS SILGADJI,,-0.738972222,14.31297222,51
