,Day,Site,Trial_Number,Arm,Var1,Var3
212,213,B,3,Control-III,1.82273304481669,0.942245843347056
213,214,B,3,Control-III,1.84072745200566,1.15066272951887
214,215,B,3,Control-III,1.85853619083158,1.36748562804647
215,216,B,3,Control-III,1.8761539841807902,1.5911092580488402
216,217,B,3,Control-III,1.89357561152089,1.81987798840845
217,218,B,3,Control-III,1.9107959104477301,2.0520980954848604
218,219,B,3,Control-III,1.9278097782150803,2.28605030285193
219,220,B,3,Control-III,1.94461217324673,2.52000251021901
220,221,B,3,Control-III,1.9611981166303998,2.7522226172954305
221,222,B,3,Control-III,1.9775626935931299,2.98099134765504
222,223,B,3,Control-III,1.9937010549575902,3.2046149776573998
223,224,B,3,Control-III,2.00960841857899,3.4214378761850095
224,225,B,3,Control-III,2.0252800707622,3.6298547623568203
225,226,B,3,Control-III,2.04071136765845,3.8283225904662697
226,227,B,3,Control-III,2.05589773664143,4.01537197415182
227,228,B,3,Control-III,2.07083467766227,4.18961806521948
228,229,B,3,Control-III,2.0855177645829697,4.34977080657433
229,230,B,3,Control-III,2.099942646488,4.494644483351901
230,231,B,3,Control-III,2.1141050489735402,4.623166501536151
231,232,B,3,Control-III,2.1280007754140704,4.73438532907036
232,233,B,3,Control-III,2.1416257082059498,4.8274775406675
233,234,B,3,Control-III,2.15497580998756,4.9017539141630095
234,235,B,3,Control-III,2.16804712483561,4.95666453327455
235,236,B,3,Control-III,2.18083577943741,4.99180285898974
236,237,B,3,Control-III,2.19333798423861,5.00690873943881
237,238,B,3,Control-III,2.2055500345660897,5.001870335968
238,239,B,3,Control-III,2.2174683117257996,4.9767249511538205
239,240,B,3,Control-III,2.2290892840749903,4.93165875262784
240,241,B,3,Control-III,2.2404095080687405,4.86700539475668
241,242,B,3,Control-III,2.2514256292804,4.78324354838179
242,243,B,3,Control-III,2.26213438339548,4.68099335690803
243,244,B,3,Control-III,2.27253259717903,4.56101184497889
244,245,B,3,Control-III,2.2826171894159,4.424187313730861
245,246,B,3,Control-III,2.2923851718237596,4.27153276412259
246,247,B,3,Control-III,2.30183364993862,4.10417839703028
247,248,B,3,Control-III,2.3109598239724902,3.9233632456357097
248,249,B,3,Control-III,2.3197609896430498,3.7304260020581603
249,250,B,3,Control-III,2.32823453897497,3.5267951061462903
250,251,B,3,Control-III,2.3363779610727002,3.31397816980924
251,252,B,3,Control-III,2.34418884286454,3.0935508151855498
252,253,B,3,Control-III,2.35166486981762,2.86714500928811
253,254,B,3,Control-III,2.3588038266238196,2.63643698149137
254,255,B,3,Control-III,2.36560359785617,2.4031348133155
255,256,B,3,Control-III,2.3720621685957,2.16896579238842
256,257,B,3,Control-III,2.3781776250285,1.93566362421254
257,258,B,3,Control-III,2.3839481550128703,1.7049555964158
258,259,B,3,Control-III,2.38937204861622,1.47854979051837
259,260,B,3,Control-III,2.39444769862183,1.2581224358946699
260,261,B,3,Control-III,2.39917360100504,1.04530549955762
261,262,B,3,Control-III,2.40354835537901,0.8416746036457421
262,263,B,3,Control-III,2.40757066540958,0.6487373600682039
263,264,B,3,Control-III,2.4112393391995,0.467922208673634
264,265,B,3,Control-III,2.41455328964153,0.30056784158130895
265,266,B,3,Control-III,2.4175115347406497,0.14791329197304198
266,267,B,3,Control-III,2.4201131979049797,0.0110887607250095
267,268,B,3,Control-III,2.42235750820558,-0.108892751204131
268,269,B,3,Control-III,2.42424380060487,-0.21114294267788802
269,270,B,3,Control-III,2.4257715161537097,-0.294904789052784
270,271,B,3,Control-III,2.426940202157,-0.35955814692394705
271,272,B,3,Control-III,2.4277495123078703,-0.40462434544992604
272,273,B,3,Control-III,2.4281992067902403,-0.429769730264105
273,274,B,3,Control-III,2.42828915234994,-0.43480813373491795
274,275,B,3,Control-III,2.42801932233416,-0.41970225328584904
275,276,B,3,Control-III,2.4273897966993596,-0.38456392757066
276,277,B,3,Control-III,2.4264007619875603,-0.32965330845912605
277,278,B,3,Control-III,2.42505251127109,-0.255376934963616
278,279,B,3,Control-III,2.42334544406575,-0.16228472336647698
279,280,B,3,Control-III,2.42128006621238,-0.0510658958322688
280,281,B,3,Control-III,2.41885698972702,0.0774561223519871
281,282,B,3,Control-III,2.4160769326195295,0.22232979912955197
282,283,B,3,Control-III,2.41294071868082,0.382482540484396
283,284,B,3,Control-III,2.40944927723877,0.5567286315520571
284,285,B,3,Control-III,2.4056036428828302,0.743778015237606
285,286,B,3,Control-III,2.40140495515746,0.942245843347056
286,287,B,3,Control-III,2.39685445822444,1.15066272951886
287,288,B,3,Control-III,2.3919535004942203,1.36748562804647
288,289,B,3,Control-III,2.38670353422635,1.5911092580488402
289,290,B,3,Control-III,2.38110611509914,1.81987798840845
290,291,B,3,Control-III,2.37516290174868,2.0520980954848502
291,292,B,3,Control-III,2.36887565527735,2.28605030285193
292,293,B,3,Control-III,2.3622462387319603,2.52000251021901
293,294,B,3,Control-III,2.3552766165517203,2.7522226172954203
294,295,B,3,Control-III,2.3479688539861,2.98099134765503
295,296,B,3,Control-III,2.34032511648285,3.2046149776573998
296,297,B,3,Control-III,2.33234766904636,3.4214378761850095
297,298,B,3,Control-III,2.32403887556648,3.6298547623568203
298,299,B,3,Control-III,2.31540119811803,3.82832259046626
299,300,B,3,Control-III,2.3064371962312595,4.01537197415182
300,301,B,3,Control-III,2.29714952613339,4.18961806521948
301,302,B,3,Control-III,2.28754093996151,4.34977080657433
302,303,B,3,Control-III,2.2776142849470697,4.49464448335189
303,304,B,3,Control-III,2.26737250257219,4.623166501536151
304,305,B,3,Control-III,2.25681862769802,4.73438532907036
305,306,B,3,Control-III,2.24595578766546,4.8274775406675
306,307,B,3,Control-III,2.23478720136845,4.9017539141630095
307,308,B,3,Control-III,2.22331617830014,4.95666453327455
308,309,B,3,Control-III,2.21154611757225,4.99180285898974
309,310,B,3,Control-III,2.19948050690777,5.00690873943881
310,311,B,3,Control-III,2.1871229216075503,5.001870335968
311,312,B,3,Control-III,2.17447702349081,4.9767249511538205
312,313,B,3,Control-III,2.16154655981008,4.93165875262784
313,314,B,3,Control-III,2.14833536214081,4.86700539475668
314,315,B,3,Control-III,2.134847345246,4.78324354838179
315,316,B,3,Control-III,2.1210865059161397,4.68099335690803
316,317,B,3,Control-III,2.10705692178492,4.56101184497889
317,318,B,3,Control-III,2.09276275012089,4.424187313730861
318,319,B,3,Control-III,2.0782082265956,4.2715327641225995
319,320,B,3,Control-III,2.06339766402851,4.10417839703028
320,321,B,3,Control-III,2.04833545110892,3.9233632456357097
321,322,B,3,Control-III,2.0330260510956,3.7304260020581603
322,323,B,3,Control-III,2.01747400049417,3.5267951061462903
323,324,B,3,Control-III,2.00168390771287,3.31397816980924
324,325,B,3,Control-III,1.9856604516969698,3.0935508151855498
325,326,B,3,Control-III,1.9694083805423102,2.86714500928811
326,327,B,3,Control-III,1.9529325100883002,2.63643698149138
327,328,B,3,Control-III,1.93623772249095,2.4031348133155
328,329,B,3,Control-III,1.9193289647761202,2.16896579238842
329,330,B,3,Control-III,1.9022112473736499,1.93566362421254
330,331,B,3,Control-III,1.8848896426326298,1.70495559641581
331,332,B,3,Control-III,1.86736928331838,1.47854979051837
332,333,B,3,Control-III,1.8496553610914799,1.2581224358946799
333,334,B,3,Control-III,1.8317531249693901,1.04530549955762
334,335,B,3,Control-III,1.8136678797710402,0.841674603645751
335,336,B,3,Control-III,1.7954049845448703,0.6487373600682039
336,337,B,3,Control-III,1.7769698509809098,0.467922208673634
337,338,B,3,Control-III,1.7583679418070801,0.30056784158131
338,339,B,3,Control-III,1.73960476917053,0.147913291973049
339,340,B,3,Control-III,1.7206858930042601,0.01108876072501
340,341,B,3,Control-III,1.7016169193795903,-0.108892751204131
341,342,B,3,Control-III,1.68240349884493,-0.21114294267788802
342,343,B,3,Control-III,1.6630513247514498,-0.294904789052784
343,344,B,3,Control-III,1.64356613156599,-0.35955814692394705
344,345,B,3,Control-III,1.6239536931718201,-0.404624345449925
345,346,B,3,Control-III,1.6042198211577,-0.429769730264105
346,347,B,3,Control-III,1.5843703630958,-0.43480813373491795
347,348,B,3,Control-III,1.56441120080894,-0.41970225328584904
348,349,B,3,Control-III,1.54434824862764,-0.38456392757066
349,350,B,3,Control-III,1.52418745163765,-0.32965330845912605
350,351,B,3,Control-III,1.5039347839181998,-0.255376934963616
351,352,B,3,Control-III,1.4835962467718402,-0.16228472336647798
352,353,B,3,Control-III,1.46317786694606,-0.0510658958322688
353,354,B,3,Control-III,1.44268569484747,0.0774561223519866
354,355,B,3,Control-III,1.42212580274892,0.222329799129551
355,356,B,3,Control-III,1.40150428299016,0.382482540484396
356,357,B,3,Control-III,1.3808272461725402,0.556728631552056
357,358,B,3,Control-III,1.3601008193483202,0.743778015237605
358,359,B,3,Control-III,1.3393311442050702,0.942245843347055
359,360,B,3,Control-III,1.31852437524579,1.15066272951886
360,361,B,3,Control-III,1.29768667796518,1.36748562804647
361,362,B,3,Control-III,1.2768242270226298,1.5911092580488402
362,363,B,3,Control-III,1.25594320441263,1.81987798840845
363,364,B,3,Control-III,1.23504979763282,2.0520980954848502
364,365,B,3,Control-III,1.21415019785054,2.28605030285193
365,366,B,3,Control-III,1.19325059806826,2.52000251021901
366,367,B,3,Control-III,1.1723571912884498,2.7522226172954203
367,368,B,3,Control-III,1.15147616867845,2.98099134765503
368,369,B,3,Control-III,1.13061371773591,3.2046149776573998
369,370,B,3,Control-III,1.10977602045529,3.4214378761850095
370,371,B,3,Control-III,1.0889692514960099,3.6298547623568203
371,372,B,3,Control-III,1.06819957635277,3.8283225904662697
372,373,B,3,Control-III,1.04747314952854,4.01537197415182
373,374,B,3,Control-III,1.02679611271092,4.18961806521947
374,375,B,3,Control-III,1.0061745929521602,4.34977080657432
375,376,B,3,Control-III,0.98561470085361,4.49464448335189
376,377,B,3,Control-III,0.9651225287550209,4.623166501536151
377,378,B,3,Control-III,0.9447041489292429,4.73438532907036
378,379,B,3,Control-III,0.924365611782881,4.8274775406675
379,380,B,3,Control-III,0.904112944063435,4.9017539141630095
380,381,B,3,Control-III,0.883952147073438,4.95666453327455
381,382,B,3,Control-III,0.8638891948921441,4.99180285898974
382,383,B,3,Control-III,0.8439300326052791,5.00690873943881
383,384,B,3,Control-III,0.824080574543381,5.001870335968
384,385,B,3,Control-III,0.8043467025292601,4.9767249511538205
385,386,B,3,Control-III,0.7847342641350881,4.93165875262784
386,387,B,3,Control-III,0.7652490709496291,4.86700539475668
387,388,B,3,Control-III,0.745896896856153,4.78324354838179
388,389,B,3,Control-III,0.726683476321493,4.68099335690803
389,390,B,3,Control-III,0.7076145026968159,4.561011844978901
390,391,B,3,Control-III,0.6886956265305502,4.42418731373087
391,392,B,3,Control-III,0.669932453894004,4.2715327641225995
392,393,B,3,Control-III,0.6513305447201729,4.10417839703028
393,394,B,3,Control-III,0.632895411156208,3.9233632456357097
394,395,B,3,Control-III,0.614632515930045,3.7304260020581603
395,396,B,3,Control-III,0.596547270731687,3.5267951061462903
396,397,B,3,Control-III,0.578645034609597,3.31397816980923
397,398,B,3,Control-III,0.5609311123826999,3.09355081518556
398,399,B,3,Control-III,0.54341075306845,2.8671450092881203
399,400,B,3,Control-III,0.5260891483274319,2.63643698149138
400,401,B,3,Control-III,0.508971430924961,2.4031348133155
401,402,B,3,Control-III,0.49206267321013397,2.16896579238842
402,403,B,3,Control-III,0.47536788561278204,1.93566362421254
403,404,B,3,Control-III,0.458892015158776,1.7049555964158
404,405,B,3,Control-III,0.44263994400410794,1.4785497905183602
405,406,B,3,Control-III,0.426616487988209,1.2581224358946799
406,407,B,3,Control-III,0.4108263952069121,1.04530549955763
407,408,B,3,Control-III,0.395274344605485,0.8416746036457521
408,409,B,3,Control-III,0.379964944592164,0.6487373600682049
409,410,B,3,Control-III,0.36490273167257503,0.467922208673634
410,411,B,3,Control-III,0.35009216910547697,0.30056784158131106
411,412,B,3,Control-III,0.335537645580195,0.14791329197304298
412,413,B,3,Control-III,0.321243473916162,0.0110887607250051
413,414,B,3,Control-III,0.307213889784937,-0.10889275120412599
414,415,B,3,Control-III,0.29345305045508,-0.211142942677884
415,416,B,3,Control-III,0.27996503356026897,-0.29490478905278006
416,417,B,3,Control-III,0.266753835891003,-0.35955814692394705
417,418,B,3,Control-III,0.253823372210274,-0.404624345449925
418,419,B,3,Control-III,0.24117747409353302,-0.429769730264105
419,420,B,3,Control-III,0.22881988879331197,-0.43480813373491795
420,421,B,3,Control-III,0.216754278128835,-0.419702253285848
421,422,B,3,Control-III,0.20498421740093697,-0.384563927570661
422,423,B,3,Control-III,0.19351319433263298,-0.32965330845912894
423,424,B,3,Control-III,0.18234460803562197,-0.25537693496362
424,425,B,3,Control-III,0.171481768003061,-0.16228472336647798
425,426,B,3,Control-III,0.160927893128892,-0.0510658958322693
426,427,B,3,Control-III,0.150686110754011,0.0774561223519861
427,428,B,3,Control-III,0.140759455739571,0.222329799129551
428,429,B,3,Control-III,0.131150869567689,0.38248254048440206
429,430,B,3,Control-III,0.121863199469816,0.556728631552048
430,431,B,3,Control-III,0.112899197583047,0.7437780152375971
431,432,B,3,Control-III,0.104261520134601,0.942245843347046
432,433,B,3,Control-III,0.0959527266547216,1.15066272951886
433,434,B,3,Control-III,0.0879752792182358,1.36748562804647
434,435,B,3,Control-III,0.0803315417149857,1.5911092580488402
435,436,B,3,Control-III,0.0730237791493595,1.81987798840845
436,437,B,3,Control-III,0.0660541569691192,2.0520980954848604
437,438,B,3,Control-III,0.0594247404237342,2.28605030285192
438,439,B,3,Control-III,0.0531374939524013,2.520002510219
439,440,B,3,Control-III,0.0471942806019394,2.75222261729541
440,441,B,3,Control-III,0.0415968614747301,2.98099134765503
441,442,B,3,Control-III,0.0363468952068621,3.2046149776573998
442,443,B,3,Control-III,0.0314459374766446,3.4214378761850095
443,444,B,3,Control-III,0.0268954405436245,3.6298547623568203
444,445,B,3,Control-III,0.0226967528182506,3.8283225904662697
445,446,B,3,Control-III,0.0188511184623111,4.01537197415181
446,447,B,3,Control-III,0.0153596770202612,4.18961806521947
447,448,B,3,Control-III,0.0122234630815516,4.34977080657432
448,449,B,3,Control-III,0.009443405974057741,4.49464448335189
449,450,B,3,Control-III,0.00702032948869862,4.623166501536151
450,451,B,3,Control-III,0.0049549516353315105,4.73438532907036
451,452,B,3,Control-III,0.00324788442998853,4.8274775406675
452,453,B,3,Control-III,0.00189963371352441,4.9017539141630095
453,454,B,3,Control-III,0.000910599001723974,4.95666453327454
454,455,B,3,Control-III,0.000281073366917512,4.99180285898974
455,456,B,3,Control-III,1.1243351136906402e-05,5.00690873943881
456,457,B,3,Control-III,0.000101188910839123,5.001870335968
457,458,B,3,Control-III,0.000550883393213756,4.9767249511538205
458,459,B,3,Control-III,0.0013601935440802901,4.93165875262784
459,460,B,3,Control-III,0.00252887954737494,4.86700539475668
460,461,B,3,Control-III,0.0040565950962124,4.78324354838179
461,462,B,3,Control-III,0.00594288749550477,4.68099335690804
462,463,B,3,Control-III,0.00818719779610493,4.561011844978901
463,464,B,3,Control-III,0.0107888609604341,4.42418731373087
464,465,B,3,Control-III,0.0137471060595487,4.2715327641225995
465,466,B,3,Control-III,0.0170610565015813,4.10417839703028
466,467,B,3,Control-III,0.0207297302914955,3.9233632456357097
467,468,B,3,Control-III,0.0247520403220704,3.7304260020581603
468,469,B,3,Control-III,0.0291267946960353,3.5267951061462903
469,470,B,3,Control-III,0.0338526970792547,3.3139781698092503
470,471,B,3,Control-III,0.0389283470848593,3.09355081518556
471,472,B,3,Control-III,0.0443522406882101,2.8671450092881203
472,473,B,3,Control-III,0.0501227706725759,2.63643698149138
473,474,B,3,Control-III,0.0562382271053843,2.4031348133155
474,475,B,3,Control-III,0.062696797844911,2.16896579238842
475,476,B,3,Control-III,0.069496569077259,1.93566362421254
476,477,B,3,Control-III,0.0766355258834617,1.7049555964158
477,478,B,3,Control-III,0.0841115528365448,1.4785497905183798
478,479,B,3,Control-III,0.0919224346283769,1.25812243589469
479,480,B,3,Control-III,0.10006585672611,1.04530549955763
480,481,B,3,Control-III,0.10853940605802902,0.8416746036457521
481,482,B,3,Control-III,0.11734057172859101,0.6487373600682049
482,483,B,3,Control-III,0.12646674576246197,0.467922208673635
483,484,B,3,Control-III,0.13591522387732002,0.30056784158131106
484,485,B,3,Control-III,0.14568320628518203,0.147913291973044
485,486,B,3,Control-III,0.15576779852205,0.0110887607250162
486,487,B,3,Control-III,0.166166012305604,-0.10889275120412599
487,488,B,3,Control-III,0.176874766420685,-0.211142942677884
488,489,B,3,Control-III,0.18789088763233497,-0.29490478905278006
489,490,B,3,Control-III,0.19921111162609398,-0.35955814692394705
490,491,B,3,Control-III,0.210832083975281,-0.404624345449925
491,492,B,3,Control-III,0.22275036113498603,-0.429769730264105
